2503;1329;[2621608.8660016013, 1219442.770066309, 2621671.3092920464, 1219475.9251334292][0],[2621608.8660016013, 1219442.770066309, 2621671.3092920464, 1219475.9251334292][1],[2621608.8660016013, 1219442.770066309, 2621671.3092920464, 1219475.9251334292][2],[2621608.8660016013, 1219442.770066309, 2621671.3092920464, 1219475.9251334292][3];
2420;1263;[2611745.0304281195, 1260062.6391813473, 2612036.853925099, 1260214.9421055976][0],[2611745.0304281195, 1260062.6391813473, 2612036.853925099, 1260214.9421055976][1],[2611745.0304281195, 1260062.6391813473, 2612036.853925099, 1260214.9421055976][2],[2611745.0304281195, 1260062.6391813473, 2612036.853925099, 1260214.9421055976][3]
2037;1217;[2646030.017044485, 1225320.4081787795, 2646306.215364518, 1225485.422098996][0],[2646030.017044485, 1225320.4081787795, 2646306.215364518, 1225485.422098996][1],[2646030.017044485, 1225320.4081787795, 2646306.215364518, 1225485.422098996][2],[2646030.017044485, 1225320.4081787795, 2646306.215364518, 1225485.422098996][3]
1959;1334;[2643619.7436711094, 1230214.4918880044, 2643863.619687772, 1230380.5616206373][0],[2643619.7436711094, 1230214.4918880044, 2643863.619687772, 1230380.5616206373][1],[2643619.7436711094, 1230214.4918880044, 2643863.619687772, 1230380.5616206373][2],[2643619.7436711094, 1230214.4918880044, 2643863.619687772, 1230380.5616206373][3]
2063;1319;[2602838.9166556615, 1262508.3552525232, 2604940.870269822, 1263852.2606413148][0],[2602838.9166556615, 1262508.3552525232, 2604940.870269822, 1263852.2606413148][1],[2602838.9166556615, 1262508.3552525232, 2604940.870269822, 1263852.2606413148][2],[2602838.9166556615, 1262508.3552525232, 2604940.870269822, 1263852.2606413148][3]
2365;1336;[2622091.8575167437, 1255202.7549289886, 2637002.430224244, 1263625.8099552977][0],[2622091.8575167437, 1255202.7549289886, 2637002.430224244, 1263625.8099552977][1],[2622091.8575167437, 1255202.7549289886, 2637002.430224244, 1263625.8099552977][2],[2622091.8575167437, 1255202.7549289886, 2637002.430224244, 1263625.8099552977][3]
1980;1420;[2620321.665946448, 1259289.38040187, 2620511.8692689557, 1259425.7888452846][0],[2620321.665946448, 1259289.38040187, 2620511.8692689557, 1259425.7888452846][1],[2620321.665946448, 1259289.38040187, 2620511.8692689557, 1259425.7888452846][2],[2620321.665946448, 1259289.38040187, 2620511.8692689557, 1259425.7888452846][3]
2178;1400;[2626292.0154996915, 1251044.2513991892, 2645735.397861126, 1263542.2933211396][0],[2626292.0154996915, 1251044.2513991892, 2645735.397861126, 1263542.2933211396][1],[2626292.0154996915, 1251044.2513991892, 2645735.397861126, 1263542.2933211396][2],[2626292.0154996915, 1251044.2513991892, 2645735.397861126, 1263542.2933211396][3]
1961;1290;[2637824.635040859, 1229263.8672752855, 2637867.462549306, 1229292.0403940496][0],[2637824.635040859, 1229263.8672752855, 2637867.462549306, 1229292.0403940496][1],[2637824.635040859, 1229263.8672752855, 2637867.462549306, 1229292.0403940496][2],[2637824.635040859, 1229263.8672752855, 2637867.462549306, 1229292.0403940496][3]
2037;1353;[2613277.098377195, 1219929.4894174258, 2613399.54606455, 1220010.8206501165][0],[2613277.098377195, 1219929.4894174258, 2613399.54606455, 1220010.8206501165][1],[2613277.098377195, 1219929.4894174258, 2613399.54606455, 1220010.8206501165][2],[2613277.098377195, 1219929.4894174258, 2613399.54606455, 1220010.8206501165][3]
2007;1163;[2617471.1995898713, 1214492.1405890456, 2618064.7977253734, 1214836.113997909][0],[2617471.1995898713, 1214492.1405890456, 2618064.7977253734, 1214836.113997909][1],[2617471.1995898713, 1214492.1405890456, 2618064.7977253734, 1214836.113997909][2],[2617471.1995898713, 1214492.1405890456, 2618064.7977253734, 1214836.113997909][3]
2043;1289;[2623834.4823645265, 1223037.9363751707, 2639050.833672201, 1232638.4634606296][0],[2623834.4823645265, 1223037.9363751707, 2639050.833672201, 1232638.4634606296][1],[2623834.4823645265, 1223037.9363751707, 2639050.833672201, 1232638.4634606296][2],[2623834.4823645265, 1223037.9363751707, 2639050.833672201, 1232638.4634606296][3]
2449;1201;[2635535.207578674, 1266911.6872484444, 2635599.9269136954, 1266943.4258851784][0],[2635535.207578674, 1266911.6872484444, 2635599.9269136954, 1266943.4258851784][1],[2635535.207578674, 1266911.6872484444, 2635599.9269136954, 1266943.4258851784][2],[2635535.207578674, 1266911.6872484444, 2635599.9269136954, 1266943.4258851784][3]
2034;1111;[2629311.7046292163, 1228652.0887933043, 2629722.9349890575, 1228876.7087194514][0],[2629311.7046292163, 1228652.0887933043, 2629722.9349890575, 1228876.7087194514][1],[2629311.7046292163, 1228652.0887933043, 2629722.9349890575, 1228876.7087194514][2],[2629311.7046292163, 1228652.0887933043, 2629722.9349890575, 1228876.7087194514][3]
2513;1353;[2648120.956457533, 1265189.8340873695, 2649479.7109112367, 1265921.3879177957][0],[2648120.956457533, 1265189.8340873695, 2649479.7109112367, 1265921.3879177957][1],[2648120.956457533, 1265189.8340873695, 2649479.7109112367, 1265921.3879177957][2],[2648120.956457533, 1265189.8340873695, 2649479.7109112367, 1265921.3879177957][3]
2217;1295;[2603977.671229682, 1213701.5066379716, 2604029.3505911995, 1213731.6937255517][0],[2603977.671229682, 1213701.5066379716, 2604029.3505911995, 1213731.6937255517][1],[2603977.671229682, 1213701.5066379716, 2604029.3505911995, 1213731.6937255517][2],[2603977.671229682, 1213701.5066379716, 2604029.3505911995, 1213731.6937255517][3]
2143;1247;[2603788.926564958, 1213927.8630462037, 2603956.0531525156, 1214025.113095053][0],[2603788.926564958, 1213927.8630462037, 2603956.0531525156, 1214025.113095053][1],[2603788.926564958, 1213927.8630462037, 2603956.0531525156, 1214025.113095053][2],[2603788.926564958, 1213927.8630462037, 2603956.0531525156, 1214025.113095053][3]
2224;1317;[2592736.2174178795, 1239614.1856608293, 2597685.4410560555, 1242544.998399803][0],[2592736.2174178795, 1239614.1856608293, 2597685.4410560555, 1242544.998399803][1],[2592736.2174178795, 1239614.1856608293, 2597685.4410560555, 1242544.998399803][2],[2592736.2174178795, 1239614.1856608293, 2597685.4410560555, 1242544.998399803][3]
1984;1262;[2641346.8251916785, 1237415.0961175612, 2641915.8150506895, 1237777.024142799][0],[2641346.8251916785, 1237415.0961175612, 2641915.8150506895, 1237777.024142799][1],[2641346.8251916785, 1237415.0961175612, 2641915.8150506895, 1237777.024142799][2],[2641346.8251916785, 1237415.0961175612, 2641915.8150506895, 1237777.024142799][3]
2137;1292;[2645809.9090128858, 1238701.9190012745, 2645849.829014984, 1238726.0540703952][0],[2645809.9090128858, 1238701.9190012745, 2645849.829014984, 1238726.0540703952][1],[2645809.9090128858, 1238701.9190012745, 2645849.829014984, 1238726.0540703952][2],[2645809.9090128858, 1238701.9190012745, 2645849.829014984, 1238726.0540703952][3]
2283;1320;[2627615.149784619, 1230048.822711082, 2627741.456729234, 1230121.851693514][0],[2627615.149784619, 1230048.822711082, 2627741.456729234, 1230121.851693514][1],[2627615.149784619, 1230048.822711082, 2627741.456729234, 1230121.851693514][2],[2627615.149784619, 1230048.822711082, 2627741.456729234, 1230121.851693514][3]
1943;1328;[2609962.9674310824, 1230491.0526993962, 2610040.659984953, 1230544.1539405386][0],[2609962.9674310824, 1230491.0526993962, 2610040.659984953, 1230544.1539405386][1],[2609962.9674310824, 1230491.0526993962, 2610040.659984953, 1230544.1539405386][2],[2609962.9674310824, 1230491.0526993962, 2610040.659984953, 1230544.1539405386][3]
2225;1115;[2606733.0261037103, 1231917.6002365483, 2607168.382043596, 1232135.7673704687][0],[2606733.0261037103, 1231917.6002365483, 2607168.382043596, 1232135.7673704687][1],[2606733.0261037103, 1231917.6002365483, 2607168.382043596, 1232135.7673704687][2],[2606733.0261037103, 1231917.6002365483, 2607168.382043596, 1232135.7673704687][3]
2242;1243;[2625877.149560037, 1248105.9474959408, 2634970.7541058064, 1253147.5846281403][0],[2625877.149560037, 1248105.9474959408, 2634970.7541058064, 1253147.5846281403][1],[2625877.149560037, 1248105.9474959408, 2634970.7541058064, 1253147.5846281403][2],[2625877.149560037, 1248105.9474959408, 2634970.7541058064, 1253147.5846281403][3]
1969;1436;[2642605.4803700387, 1254641.0118995786, 2643046.786071895, 1254962.858008195][0],[2642605.4803700387, 1254641.0118995786, 2643046.786071895, 1254962.858008195][1],[2642605.4803700387, 1254641.0118995786, 2643046.786071895, 1254962.858008195][2],[2642605.4803700387, 1254641.0118995786, 2643046.786071895, 1254962.858008195][3]
1943;1430;[2593539.108883286, 1248789.4351718875, 2608729.0487804655, 1259968.8556829358][0],[2593539.108883286, 1248789.4351718875, 2608729.0487804655, 1259968.8556829358][1],[2593539.108883286, 1248789.4351718875, 2608729.0487804655, 1259968.8556829358][2],[2593539.108883286, 1248789.4351718875, 2608729.0487804655, 1259968.8556829358][3]
2225;1294;[2593639.8910599425, 1258432.7424823265, 2593839.940611453, 1258549.0859068902][0],[2593639.8910599425, 1258432.7424823265, 2593839.940611453, 1258549.0859068902][1],[2593639.8910599425, 1258432.7424823265, 2593839.940611453, 1258549.0859068902][2],[2593639.8910599425, 1258432.7424823265, 2593839.940611453, 1258549.0859068902][3]
1922;1373;[2634349.176218155, 1217515.2273510522, 2641654.8775281888, 1222734.1284429752][0],[2634349.176218155, 1217515.2273510522, 2641654.8775281888, 1222734.1284429752][1],[2634349.176218155, 1217515.2273510522, 2641654.8775281888, 1222734.1284429752][2],[2634349.176218155, 1217515.2273510522, 2641654.8775281888, 1222734.1284429752][3]
2539;1181;[2624507.565015174, 1240314.832057643, 2625042.9888382317, 1240563.8811064933][0],[2624507.565015174, 1240314.832057643, 2625042.9888382317, 1240563.8811064933][1],[2624507.565015174, 1240314.832057643, 2625042.9888382317, 1240563.8811064933][2],[2624507.565015174, 1240314.832057643, 2625042.9888382317, 1240563.8811064933][3]
2432;1333;[2646193.169617681, 1248471.211655707, 2646620.288176487, 1248705.3189907763][0],[2646193.169617681, 1248471.211655707, 2646620.288176487, 1248705.3189907763][1],[2646193.169617681, 1248471.211655707, 2646620.288176487, 1248705.3189907763][2],[2646193.169617681, 1248471.211655707, 2646620.288176487, 1248705.3189907763][3]
2194;1249;[2645541.340869672, 1241519.999748296, 2648004.4331314997, 1242922.1885518613][0],[2645541.340869672, 1241519.999748296, 2648004.4331314997, 1242922.1885518613][1],[2645541.340869672, 1241519.999748296, 2648004.4331314997, 1242922.1885518613][2],[2645541.340869672, 1241519.999748296, 2648004.4331314997, 1242922.1885518613][3]
2277;1146;[2605884.4694232335, 1250138.7956621964, 2605914.2529070387, 1250153.7855051658][0],[2605884.4694232335, 1250138.7956621964, 2605914.2529070387, 1250153.7855051658][1],[2605884.4694232335, 1250138.7956621964, 2605914.2529070387, 1250153.7855051658][2],[2605884.4694232335, 1250138.7956621964, 2605914.2529070387, 1250153.7855051658][3]
2055;1243;[2637387.104747328, 1241724.0300927253, 2637700.2872693455, 1241913.4636084756][0],[2637387.104747328, 1241724.0300927253, 2637700.2872693455, 1241913.4636084756][1],[2637387.104747328, 1241724.0300927253, 2637700.2872693455, 1241913.4636084756][2],[2637387.104747328, 1241724.0300927253, 2637700.2872693455, 1241913.4636084756][3]
2287;1260;[2615817.6139248023, 1238365.6742378504, 2615856.2722773077, 1238386.9726742988][0],[2615817.6139248023, 1238365.6742378504, 2615856.2722773077, 1238386.9726742988][1],[2615817.6139248023, 1238365.6742378504, 2615856.2722773077, 1238386.9726742988][2],[2615817.6139248023, 1238365.6742378504, 2615856.2722773077, 1238386.9726742988][3]
2255;1204;[2600924.721778708, 1223214.8176698775, 2601016.826881898, 1223263.9948513594][0],[2600924.721778708, 1223214.8176698775, 2601016.826881898, 1223263.9948513594][1],[2600924.721778708, 1223214.8176698775, 2601016.826881898, 1223263.9948513594][2],[2600924.721778708, 1223214.8176698775, 2601016.826881898, 1223263.9948513594][3]
2114;1195;[2640204.3062025094, 1239828.448469202, 2640545.5513007976, 1240021.3471884327][0],[2640204.3062025094, 1239828.448469202, 2640545.5513007976, 1240021.3471884327][1],[2640204.3062025094, 1239828.448469202, 2640545.5513007976, 1240021.3471884327][2],[2640204.3062025094, 1239828.448469202, 2640545.5513007976, 1240021.3471884327][3]
2143;1235;[2616943.2700594426, 1220730.9588043918, 2618971.448028277, 1221899.7874518535][0],[2616943.2700594426, 1220730.9588043918, 2618971.448028277, 1221899.7874518535][1],[2616943.2700594426, 1220730.9588043918, 2618971.448028277, 1221899.7874518535][2],[2616943.2700594426, 1220730.9588043918, 2618971.448028277, 1221899.7874518535][3]
2185;1103;[2622758.830309046, 1242955.0050585133, 2623027.6731852195, 1243090.718418888][0],[2622758.830309046, 1242955.0050585133, 2623027.6731852195, 1243090.718418888][1],[2622758.830309046, 1242955.0050585133, 2623027.6731852195, 1243090.718418888][2],[2622758.830309046, 1242955.0050585133, 2623027.6731852195, 1243090.718418888][3]
2407;1361;[2625953.714097369, 1230755.9697797147, 2626557.384345735, 1231097.3055537182][0],[2625953.714097369, 1230755.9697797147, 2626557.384345735, 1231097.3055537182][1],[2625953.714097369, 1230755.9697797147, 2626557.384345735, 1231097.3055537182][2],[2625953.714097369, 1230755.9697797147, 2626557.384345735, 1231097.3055537182][3]
2308;1333;[2630429.4603365897, 1265421.8213227345, 2630584.5486865104, 1265511.3935802924][0],[2630429.4603365897, 1265421.8213227345, 2630584.5486865104, 1265511.3935802924][1],[2630429.4603365897, 1265421.8213227345, 2630584.5486865104, 1265511.3935802924][2],[2630429.4603365897, 1265421.8213227345, 2630584.5486865104, 1265511.3935802924][3]
2269;1238;[2633632.287364353, 1224292.6534034102, 2633657.635544402, 1224306.4837458082][0],[2633632.287364353, 1224292.6534034102, 2633657.635544402, 1224306.4837458082][1],[2633632.287364353, 1224292.6534034102, 2633657.635544402, 1224306.4837458082][2],[2633632.287364353, 1224292.6534034102, 2633657.635544402, 1224306.4837458082][3]
2071;1258;[2615077.7444675756, 1244399.108352686, 2624078.1179838437, 1249866.2594311337][0],[2615077.7444675756, 1244399.108352686, 2624078.1179838437, 1249866.2594311337][1],[2615077.7444675756, 1244399.108352686, 2624078.1179838437, 1249866.2594311337][2],[2615077.7444675756, 1244399.108352686, 2624078.1179838437, 1249866.2594311337][3]
1935;1226;[2618284.0616699136, 1213067.7826371132, 2621799.9231510214, 1215295.4033998204][0],[2618284.0616699136, 1213067.7826371132, 2621799.9231510214, 1215295.4033998204][1],[2618284.0616699136, 1213067.7826371132, 2621799.9231510214, 1215295.4033998204][2],[2618284.0616699136, 1213067.7826371132, 2621799.9231510214, 1215295.4033998204][3]
2555;1317;[2614387.311334038, 1243291.7581379572, 2614417.0716514653, 1243307.0983876837][0],[2614387.311334038, 1243291.7581379572, 2614417.0716514653, 1243307.0983876837][1],[2614387.311334038, 1243291.7581379572, 2614417.0716514653, 1243307.0983876837][2],[2614387.311334038, 1243291.7581379572, 2614417.0716514653, 1243307.0983876837][3]
2486;1134;[2616100.415319057, 1257733.793361322, 2633282.5191098005, 1265571.486723632][0],[2616100.415319057, 1257733.793361322, 2633282.5191098005, 1265571.486723632][1],[2616100.415319057, 1257733.793361322, 2633282.5191098005, 1265571.486723632][2],[2616100.415319057, 1257733.793361322, 2633282.5191098005, 1265571.486723632][3]
2539;1294;[2626106.9871613067, 1229179.5606528195, 2626286.5492515955, 1229271.0743766613][0],[2626106.9871613067, 1229179.5606528195, 2626286.5492515955, 1229271.0743766613][1],[2626106.9871613067, 1229179.5606528195, 2626286.5492515955, 1229271.0743766613][2],[2626106.9871613067, 1229179.5606528195, 2626286.5492515955, 1229271.0743766613][3]
2425;1180;[2614960.05362739, 1259845.9325178778, 2618284.858621609, 1261463.775772797][0],[2614960.05362739, 1259845.9325178778, 2618284.858621609, 1261463.775772797][1],[2614960.05362739, 1259845.9325178778, 2618284.858621609, 1261463.775772797][2],[2614960.05362739, 1259845.9325178778, 2618284.858621609, 1261463.775772797][3]
2419;1364;[2612585.357320725, 1229743.8216749777, 2619682.7075621653, 1233745.8000665961][0],[2612585.357320725, 1229743.8216749777, 2619682.7075621653, 1233745.8000665961][1],[2612585.357320725, 1229743.8216749777, 2619682.7075621653, 1233745.8000665961][2],[2612585.357320725, 1229743.8216749777, 2619682.7075621653, 1233745.8000665961][3]
1953;1287;[2596214.477467702, 1248613.4246261304, 2596339.6735803653, 1248695.927133554][0],[2596214.477467702, 1248613.4246261304, 2596339.6735803653, 1248695.927133554][1],[2596214.477467702, 1248613.4246261304, 2596339.6735803653, 1248695.927133554][2],[2596214.477467702, 1248613.4246261304, 2596339.6735803653, 1248695.927133554][3]
2512;1395;[2609391.3836845784, 1212960.0352730204, 2609546.9958275855, 1213046.4520482968][0],[2609391.3836845784, 1212960.0352730204, 2609546.9958275855, 1213046.4520482968][1],[2609391.3836845784, 1212960.0352730204, 2609546.9958275855, 1213046.4520482968][2],[2609391.3836845784, 1212960.0352730204, 2609546.9958275855, 1213046.4520482968][3]
2236;1342;[2623295.4557046657, 1225321.9583396912, 2623790.7266556537, 1225619.2095097387][0],[2623295.4557046657, 1225321.9583396912, 2623790.7266556537, 1225619.2095097387][1],[2623295.4557046657, 1225321.9583396912, 2623790.7266556537, 1225619.2095097387][2],[2623295.4557046657, 1225321.9583396912, 2623790.7266556537, 1225619.2095097387][3]
2244;1351;[2644604.6881600306, 1258193.313197805, 2645744.4214516557, 1258879.4895244474][0],[2644604.6881600306, 1258193.313197805, 2645744.4214516557, 1258879.4895244474][1],[2644604.6881600306, 1258193.313197805, 2645744.4214516557, 1258879.4895244474][2],[2644604.6881600306, 1258193.313197805, 2645744.4214516557, 1258879.4895244474][3]
2437;1421;[2605160.6476562843, 1243168.3673380355, 2629743.11030161, 1257502.2530249485][0],[2605160.6476562843, 1243168.3673380355, 2629743.11030161, 1257502.2530249485][1],[2605160.6476562843, 1243168.3673380355, 2629743.11030161, 1257502.2530249485][2],[2605160.6476562843, 1243168.3673380355, 2629743.11030161, 1257502.2530249485][3]
2354;1206;[2593626.482108316, 1222997.6755545302, 2607559.1662139245, 1230135.6606995445][0],[2593626.482108316, 1222997.6755545302, 2607559.1662139245, 1230135.6606995445][1],[2593626.482108316, 1222997.6755545302, 2607559.1662139245, 1230135.6606995445][2],[2593626.482108316, 1222997.6755545302, 2607559.1662139245, 1230135.6606995445][3]
2190;1299;[2648878.7014861978, 1251310.7846107811, 2649341.37725959, 1251585.2210626702][0],[2648878.7014861978, 1251310.7846107811, 2649341.37725959, 1251585.2210626702][1],[2648878.7014861978, 1251310.7846107811, 2649341.37725959, 1251585.2210626702][2],[2648878.7014861978, 1251310.7846107811, 2649341.37725959, 1251585.2210626702][3]
2176;1293;[2606854.438069488, 1223005.6786112774, 2608087.1113897916, 1223738.1448811085][0],[2606854.438069488, 1223005.6786112774, 2608087.1113897916, 1223738.1448811085][1],[2606854.438069488, 1223005.6786112774, 2608087.1113897916, 1223738.1448811085][2],[2606854.438069488, 1223005.6786112774, 2608087.1113897916, 1223738.1448811085][3]
2285;1159;[2610340.089719307, 1230287.120005618, 2610413.581742506, 1230324.3967035997][0],[2610340.089719307, 1230287.120005618, 2610413.581742506, 1230324.3967035997][1],[2610340.089719307, 1230287.120005618, 2610413.581742506, 1230324.3967035997][2],[2610340.089719307, 1230287.120005618, 2610413.581742506, 1230324.3967035997][3]
2212;1371;[2647673.473414196, 1244088.46621521, 2649469.1104330174, 1245201.4039877257][0],[2647673.473414196, 1244088.46621521, 2649469.1104330174, 1245201.4039877257][1],[2647673.473414196, 1244088.46621521, 2649469.1104330174, 1245201.4039877257][2],[2647673.473414196, 1244088.46621521, 2649469.1104330174, 1245201.4039877257][3]
2338;1096;[2640679.944242567, 1243344.1407617948, 2646998.096970815, 1246305.943751598][0],[2640679.944242567, 1243344.1407617948, 2646998.096970815, 1246305.943751598][1],[2640679.944242567, 1243344.1407617948, 2646998.096970815, 1246305.943751598][2],[2640679.944242567, 1243344.1407617948, 2646998.096970815, 1246305.943751598][3]
2161;1097;[2591409.990794085, 1230914.599405191, 2591764.217081599, 1231094.4171920503][0],[2591409.990794085, 1230914.599405191, 2591764.217081599, 1231094.4171920503][1],[2591409.990794085, 1230914.599405191, 2591764.217081599, 1231094.4171920503][2],[2591409.990794085, 1230914.599405191, 2591764.217081599, 1231094.4171920503][3]
1958;1192;[2610113.723131165, 1254247.4177835775, 2614247.979511508, 1256764.2888792711][0],[2610113.723131165, 1254247.4177835775, 2614247.979511508, 1256764.2888792711][1],[2610113.723131165, 1254247.4177835775, 2614247.979511508, 1256764.2888792711][2],[2610113.723131165, 1254247.4177835775, 2614247.979511508, 1256764.2888792711][3]
2242;1282;[2635935.3002241864, 1237653.9688089502, 2638230.8717130073, 1238966.601569284][0],[2635935.3002241864, 1237653.9688089502, 2638230.8717130073, 1238966.601569284][1],[2635935.3002241864, 1237653.9688089502, 2638230.8717130073, 1238966.601569284][2],[2635935.3002241864, 1237653.9688089502, 2638230.8717130073, 1238966.601569284][3]
2419;1378;[2618856.8140041246, 1212343.7576330607, 2622960.3833517195, 1214681.384156825][0],[2618856.8140041246, 1212343.7576330607, 2622960.3833517195, 1214681.384156825][1],[2618856.8140041246, 1212343.7576330607, 2622960.3833517195, 1214681.384156825][2],[2618856.8140041246, 1212343.7576330607, 2622960.3833517195, 1214681.384156825][3]
2446;1416;[2636267.8120236183, 1239808.068592831, 2639468.57741444, 1241661.0055484334][0],[2636267.8120236183, 1239808.068592831, 2639468.57741444, 1241661.0055484334][1],[2636267.8120236183, 1239808.068592831, 2639468.57741444, 1241661.0055484334][2],[2636267.8120236183, 1239808.068592831, 2639468.57741444, 1241661.0055484334][3]
1991;1181;[2612694.5333305206, 1258229.0316685685, 2613720.7047816142, 1258837.7250305684][0],[2612694.5333305206, 1258229.0316685685, 2613720.7047816142, 1258837.7250305684][1],[2612694.5333305206, 1258229.0316685685, 2613720.7047816142, 1258837.7250305684][2],[2612694.5333305206, 1258229.0316685685, 2613720.7047816142, 1258837.7250305684][3]
1964;1310;[2642856.4555341788, 1245153.9771786314, 2647070.2460957384, 1247964.601229366][0],[2642856.4555341788, 1245153.9771786314, 2647070.2460957384, 1247964.601229366][1],[2642856.4555341788, 1245153.9771786314, 2647070.2460957384, 1247964.601229366][2],[2642856.4555341788, 1245153.9771786314, 2647070.2460957384, 1247964.601229366][3]
2506;1310;[2618448.948391999, 1247179.0444425284, 2627474.5567592746, 1251897.1397981276][0],[2618448.948391999, 1247179.0444425284, 2627474.5567592746, 1251897.1397981276][1],[2618448.948391999, 1247179.0444425284, 2627474.5567592746, 1251897.1397981276][2],[2618448.948391999, 1247179.0444425284, 2627474.5567592746, 1251897.1397981276][3]
2106;1137;[2612073.8555829646, 1268411.94428762, 2612168.3466974003, 1268462.9587211972][0],[2612073.8555829646, 1268411.94428762, 2612168.3466974003, 1268462.9587211972][1],[2612073.8555829646, 1268411.94428762, 2612168.3466974003, 1268462.9587211972][2],[2612073.8555829646, 1268411.94428762, 2612168.3466974003, 1268462.9587211972][3]
2419;1173;[2590989.4968418386, 1248254.8032606433, 2591119.3569878843, 1248317.7738895447][0],[2590989.4968418386, 1248254.8032606433, 2591119.3569878843, 1248317.7738895447][1],[2590989.4968418386, 1248254.8032606433, 2591119.3569878843, 1248317.7738895447][2],[2590989.4968418386, 1248254.8032606433, 2591119.3569878843, 1248317.7738895447][3]
2339;1253;[2628415.458598223, 1245914.6078753725, 2628456.409960248, 1245936.5454797407][0],[2628415.458598223, 1245914.6078753725, 2628456.409960248, 1245936.5454797407][1],[2628415.458598223, 1245914.6078753725, 2628456.409960248, 1245936.5454797407][2],[2628415.458598223, 1245914.6078753725, 2628456.409960248, 1245936.5454797407][3]
2307;1304;[2602112.415208975, 1221188.17725813, 2603754.7899619853, 1222116.5069841489][0],[2602112.415208975, 1221188.17725813, 2603754.7899619853, 1222116.5069841489][1],[2602112.415208975, 1221188.17725813, 2603754.7899619853, 1222116.5069841489][2],[2602112.415208975, 1221188.17725813, 2603754.7899619853, 1222116.5069841489][3]
2097;1100;[2627693.595294889, 1249542.6725150268, 2627719.7710509794, 1249556.403240682][0],[2627693.595294889, 1249542.6725150268, 2627719.7710509794, 1249556.403240682][1],[2627693.595294889, 1249542.6725150268, 2627719.7710509794, 1249556.403240682][2],[2627693.595294889, 1249542.6725150268, 2627719.7710509794, 1249556.403240682][3]
2119;1118;[2596284.773642863, 1237120.1142955178, 2596635.359481314, 1237305.0859648844][0],[2596284.773642863, 1237120.1142955178, 2596635.359481314, 1237305.0859648844][1],[2596284.773642863, 1237120.1142955178, 2596635.359481314, 1237305.0859648844][2],[2596284.773642863, 1237120.1142955178, 2596635.359481314, 1237305.0859648844][3]
2045;1126;[2604720.3107898026, 1217940.911131759, 2620030.889325064, 1226371.0878704896][0],[2604720.3107898026, 1217940.911131759, 2620030.889325064, 1226371.0878704896][1],[2604720.3107898026, 1217940.911131759, 2620030.889325064, 1226371.0878704896][2],[2604720.3107898026, 1217940.911131759, 2620030.889325064, 1226371.0878704896][3]
2524;1249;[2595540.734306139, 1263133.27197726, 2596188.584386225, 1263453.8602300442][0],[2595540.734306139, 1263133.27197726, 2596188.584386225, 1263453.8602300442][1],[2595540.734306139, 1263133.27197726, 2596188.584386225, 1263453.8602300442][2],[2595540.734306139, 1263133.27197726, 2596188.584386225, 1263453.8602300442][3]
2104;1342;[2612665.1260527624, 1216311.9803918991, 2614094.9093022933, 1217223.9429018185][0],[2612665.1260527624, 1216311.9803918991, 2614094.9093022933, 1217223.9429018185][1],[2612665.1260527624, 1216311.9803918991, 2614094.9093022933, 1217223.9429018185][2],[2612665.1260527624, 1216311.9803918991, 2614094.9093022933, 1217223.9429018185][3]
2538;1133;[2603563.29536511, 1219927.4585389744, 2614028.555423158, 1224599.3023710342][0],[2603563.29536511, 1219927.4585389744, 2614028.555423158, 1224599.3023710342][1],[2603563.29536511, 1219927.4585389744, 2614028.555423158, 1224599.3023710342][2],[2603563.29536511, 1219927.4585389744, 2614028.555423158, 1224599.3023710342][3]
2081;1151;[2598117.750481602, 1231093.5494960533, 2598220.2685982985, 1231150.2522122078][0],[2598117.750481602, 1231093.5494960533, 2598220.2685982985, 1231150.2522122078][1],[2598117.750481602, 1231093.5494960533, 2598220.2685982985, 1231150.2522122078][2],[2598117.750481602, 1231093.5494960533, 2598220.2685982985, 1231150.2522122078][3]
2415;1303;[2632162.5349042807, 1212849.6715267033, 2632208.213581792, 1212874.3172065367][0],[2632162.5349042807, 1212849.6715267033, 2632208.213581792, 1212874.3172065367][1],[2632162.5349042807, 1212849.6715267033, 2632208.213581792, 1212874.3172065367][2],[2632162.5349042807, 1212849.6715267033, 2632208.213581792, 1212874.3172065367][3]
2399;1411;[2640646.3542545843, 1262060.040315266, 2649947.229807191, 1267530.4594085251][0],[2640646.3542545843, 1262060.040315266, 2649947.229807191, 1267530.4594085251][1],[2640646.3542545843, 1262060.040315266, 2649947.229807191, 1267530.4594085251][2],[2640646.3542545843, 1262060.040315266, 2649947.229807191, 1267530.4594085251][3]
2283;1409;[2647255.056980521, 1211976.7114377962, 2647349.2447650316, 1212034.8413494807][0],[2647255.056980521, 1211976.7114377962, 2647349.2447650316, 1212034.8413494807][1],[2647255.056980521, 1211976.7114377962, 2647349.2447650316, 1212034.8413494807][2],[2647255.056980521, 1211976.7114377962, 2647349.2447650316, 1212034.8413494807][3]
2545;1176;[2596325.0793993967, 1210028.395588318, 2596461.303223136, 1210091.342235358][0],[2596325.0793993967, 1210028.395588318, 2596461.303223136, 1210091.342235358][1],[2596325.0793993967, 1210028.395588318, 2596461.303223136, 1210091.342235358][2],[2596325.0793993967, 1210028.395588318, 2596461.303223136, 1210091.342235358][3]
